Frequency (Hz),Power (dBm)
8356500000,-91.9200065224774
8366000000,-64.3460319131024
8375500000,-103.976341971696
8385000000,-64.6460120766766
8394500000,-88.7656943886883
8404000000,-66.3612525551923
8413500000,-90.7623527138837
8423000000,-65.4560172646649
8432500000,-97.293938407243
8442000000,-64.9270713418133
8451500000,-90.210930594743
8461000000,-65.1553428261883
8470500000,-86.9049308388837
8480000000,-64.4642570107587
8489500000,-91.9536902993329
8499000000,-64.0340659707196
8508500000,-90.7793738930829
8518000000,-67.1553275673993
8527500000,-95.6346137612469
8537000000,-64.7251441567548
8546500000,-99.3977363198407
8556000000,-67.1595084756024
8565500000,-98.3325202553876
8575000000,-65.3396995156415
8584500000,-86.8549125283368
8594000000,-65.3925101845868
8603500000,-98.0899741738446
8613000000,-63.8186690896161
8622500000,-95.7974784463055
8632000000,-64.9384772866376
8641500000,-97.5809409707196
8651000000,-63.8814361184247
8660500000,-89.574570426286
8670000000,-65.1781013100751
8679500000,-93.6720817177899
8689000000,-65.6707542031415
8698500000,-93.6495368569501
8708000000,-64.2625358193524
8717500000,-89.7374732583173
8727000000,-65.7078254311688
8736500000,-105.771256217302
8746000000,-66.5828101723798
8755500000,-102.164475211442
8765000000,-66.1656425088055
8774500000,-91.149636039079
8784000000,-64.1045386880048
8793500000,-92.605202445329
8803000000,-64.8481299965985
8812500000,-101.477898368181
8822000000,-64.9947059243329
8831500000,-88.1420600503094
8841000000,-66.9227683632977
8850500000,-86.2014472573407
8860000000,-63.9309775918133
8869500000,-92.8194358437665
8879000000,-64.3674171059735
8888500000,-89.2659080117352
8898000000,-64.2614753335126
8907500000,-93.3044059365399
8917000000,-64.469704398454
8926500000,-110.781525382341
8936000000,-65.799538382829
8945500000,-93.0537192910321
8955000000,-65.9429481118329
8964500000,-90.1396491616376
8974000000,-66.7690513222821
8983500000,-91.6492393105633
8993000000,-65.2257163613446
9002500000,-91.9330070107587
9012000000,-67.2070319741376
9021500000,-94.462380179704
9031000000,-67.1670692055829
9040500000,-92.6122672646649
9050000000,-65.5389030068524
9059500000,-89.6771018593915
9069000000,-66.2590186684735
9078500000,-99.7617728798993
9088000000,-66.1023490517743
9097500000,-96.2986228554852
9107000000,-66.3741157143719
9116500000,-92.5209434121258
9126000000,-66.0551383584149
9135500000,-94.6154944985516
9145000000,-64.9027412026532
9154500000,-93.5540168374188
9164000000,-65.6987922280438
9173500000,-93.3775794594891
9183000000,-66.2337806313641
9192500000,-91.3667457192548
9202000000,-66.5990684121258
9211500000,-91.1420524209149
9221000000,-65.3132178872235
9230500000,-96.9248206704266
9240000000,-67.2728431313641
9249500000,-93.6494910805829
9259000000,-66.0421226113446
9268500000,-95.1988837807782
9278000000,-66.6205070107587
9287500000,-96.3762366860516
9297000000,-67.3752677529462
9306500000,-90.7563941567548
9316000000,-65.9392478554852
9325500000,-88.8606422036298
9335000000,-66.166725882829
9344500000,-94.8897025673993
9354000000,-66.148186454118
9363500000,-94.0101859658368
9373000000,-67.3501823037274
9382500000,-92.205559500993
9392000000,-66.6288535683758
9401500000,-97.4348380654462
9411000000,-65.9712455361493
9420500000,-96.9316871255048
9430000000,-67.0224845498212
9439500000,-90.0801551430829
9449000000,-65.6447608559735
9458500000,-88.7553336709149
9468000000,-66.5928733437665
9477500000,-90.0104377358563
9487000000,-64.1659400551923
9496500000,-97.5565879433758
9506000000,-64.1934363930829
9515500000,-97.6007773965008
9525000000,-67.5625159829266
9534500000,-94.2334220498212
9544000000,-65.7451407998212
9553500000,-91.7069938271649
9563000000,-67.3966224282391
9572500000,-94.6310203164227
9582000000,-66.4526755898602
9591500000,-90.6245963662274
9601000000,-65.2501227944501
9610500000,-98.944084891618
9620000000,-67.4565284340985
9629500000,-95.5252845376141
9639000000,-66.1418464272626
9648500000,-90.8556220620282
9658000000,-67.5978477090008
9667500000,-102.123024710954
9677000000,-66.219231375993
9686500000,-106.284355887712
9696000000,-65.9452293007977
9705500000,-93.4712455361493
9715000000,-67.5718696206219
9724500000,-95.2765510171063
9734000000,-66.0780418007977
9743500000,-91.4860465615399
9753000000,-64.2500770180829
9762500000,-101.427208670915
9772000000,-65.1643302529462
9781500000,-95.5565269082196
9791000000,-66.9832923501141
9800500000,-90.0877769082196
9810000000,-66.2967765420087
9819500000,-90.4486243813641
9829000000,-65.5471351235516
9838500000,-88.9750678628094
9848000000,-65.2450645058758
9857500000,-94.8453376382001
9867000000,-66.2957007973798
9876500000,-94.2781226723798
9886000000,-66.9154136269696
9895500000,-106.422371634782
9905000000,-66.6029899209149
9914500000,-92.6774222939618
9924000000,-66.9094398110516
9933500000,-96.8790443032391
9943000000,-67.3033530800946
9952500000,-92.9181754677899
9962000000,-66.6767051308758
9971500000,-97.2032020180829
9981000000,-67.192978629411
9990500000,-95.7785117715008
10000000000,-41.2713852372187
